file_name,zcrs_0,zcrs_1,zcrs_2,zcrs_3,zcrs_4,zcrs_5,zcrs_6,zcrs_7,zcrs_8,zcrs_9,rmss_0,rmss_1,rmss_2,rmss_3,rmss_4,rmss_5,rmss_6,rmss_7,rmss_8,rmss_9,centroid_mean,centroid_std,centroid_min,centroid_max,centroid_skew,centroid_kurt,bandwidth_mean,bandwidth_std,bandwidth_min,bandwidth_max,bandwidth_skew,bandwidth_kurt,spectral_rolloff_mean,spectral_rolloff_std,spectral_flatness_mean,spectral_flatness_std,mfcc_mean_0,mfcc_std_0,mfcc_min_0,mfcc_max_0,mfcc_mean_1,mfcc_std_1,mfcc_min_1,mfcc_max_1,mfcc_mean_2,mfcc_std_2,mfcc_min_2,mfcc_max_2,mfcc_mean_3,mfcc_std_3,mfcc_min_3,mfcc_max_3,mfcc_mean_4,mfcc_std_4,mfcc_min_4,mfcc_max_4,mfcc_mean_5,mfcc_std_5,mfcc_min_5,mfcc_max_5,mfcc_mean_6,mfcc_std_6,mfcc_min_6,mfcc_max_6,mfcc_mean_7,mfcc_std_7,mfcc_min_7,mfcc_max_7,mfcc_mean_8,mfcc_std_8,mfcc_min_8,mfcc_max_8,mfcc_mean_9,mfcc_std_9,mfcc_min_9,mfcc_max_9,mfcc_mean_10,mfcc_std_10,mfcc_min_10,mfcc_max_10,mfcc_mean_11,mfcc_std_11,mfcc_min_11,mfcc_max_11,mfcc_mean_12,mfcc_std_12,mfcc_min_12,mfcc_max_12,label
1001_TAI_ANG_XX.mp3,0.08111217641418984,0.03470757430488974,0.11179290508149568,0.07651006711409396,0.09664429530201342,0.16701821668264621,0.2974113135186961,0.047555129434324064,0.04314477468839885,0.04947267497603068,0.0022257455,0.002360424,0.07432585,0.028211148,0.03879129,0.037388504,0.018890826,0.03053243,0.0026349868,0.0022112648,1805.9313432718925,1068.1984905392403,680.935102251481,5133.277514105383,1.7787290313647357,2.1537506625406353,2057.496329471411,611.7230679167106,935.4821562241295,3446.5932975392693,0.3296809539266236,-0.5471004089716556,3593.722713694853,2066.9629787934573,0.008790001,0.018505294,-397.00793,130.17227,-647.15137,-181.32234,118.26815,43.438652,13.185961,211.86496,6.795117,40.20847,-90.25185,65.99094,30.074461,18.712324,-21.143341,89.84248,9.727705,27.88173,-54.469124,60.34262,-13.188739,26.91056,-73.61034,19.39068,-0.37808952,12.649957,-27.44736,33.558914,-9.346603,14.9892435,-44.8924,22.9911,-17.806845,14.922999,-49.38801,5.1545157,1.4277368,11.540265,-20.288208,52.598145,-18.555464,15.852396,-69.59151,5.265885,3.4830618,10.635461,-12.909195,33.666355,-10.580734,10.242788,-39.947327,13.739698,ANG
1014_TAI_ANG_XX.mp3,0.06585220500595948,0.07553635280095351,0.1030989272943981,0.11784862932061979,0.1688021454112038,0.06168057210965435,0.3697854588796186,0.07270560190703218,0.04097139451728248,0.045887961859356376,0.0026766506,0.014414395,0.043234106,0.06409506,0.049624804,0.06308668,0.016104672,0.103008404,0.003866151,0.002756531,1969.1275143968069,1155.3519659202102,847.2594089136744,6206.13549415754,1.999738011956419,3.3813692776461055,2093.695408759373,625.7496514176341,1044.6260530537202,3402.0063507730297,0.10824793719155347,-1.0933602897052153,3894.165593927557,1990.9649496633135,0.013353596,0.03034124,-360.61075,121.70635,-597.8832,-180.48457,102.228874,47.01275,-25.13872,195.4183,13.05925,43.16642,-90.92461,77.18471,38.986973,28.598515,-28.050484,116.33092,-1.9610827,31.201086,-77.29164,33.73292,-17.318504,30.216745,-80.98224,21.894447,3.0745142,13.579158,-47.285164,30.146786,1.1360444,10.007682,-38.398323,22.055252,-14.269545,14.005678,-47.517754,7.119814,2.414567,10.390326,-20.395382,33.348392,-6.807698,9.72338,-32.111023,14.65513,-7.1215672,9.89215,-39.66389,12.053705,5.2750993,9.073024,-13.792826,28.658249,ANG
1012_IEO_ANG_HI.mp3,0.07824989482541019,0.034917963819941104,0.08960875052587294,0.10180900294488851,0.08897770298695835,0.07888094236432477,0.12473706352545225,0.1079091291543963,0.030079932688262517,0.032393773664282706,0.0033309702,0.0028949208,0.048807558,0.12656339,0.09239596,0.041933704,0.16979508,0.009764481,0.004968191,0.0033594342,1665.218664033241,601.7766700709299,905.3760454503661,4742.565218365151,2.3027274841165726,8.18930506294182,2053.171885344187,562.265680215122,1218.1713346580423,4009.323029364721,0.652601943072103,0.6490940408379084,3475.8757560483873,1377.5616735941894,0.00346132,0.005847806,-353.93915,140.68388,-563.0631,-93.964,106.50797,27.190926,29.460732,163.66005,-0.35518974,58.637432,-121.65181,67.86394,24.807756,19.473686,-16.830082,66.181274,0.06064126,30.740232,-72.8192,35.925587,-5.981653,22.167812,-54.792107,20.21559,11.011669,20.303839,-20.787853,60.574165,-13.071247,17.351322,-49.517204,9.932808,-6.7516737,11.065751,-34.559807,9.305017,5.8512626,11.360178,-25.331572,30.45872,-4.952445,9.573667,-32.156033,10.125717,-1.8268379,7.806291,-23.13721,20.502476,-1.2165538,8.615126,-20.17978,21.217972,ANG
1007_IEO_ANG_HI.mp3,0.06905417814508724,0.025528007346189166,0.08686868686868687,0.1320477502295684,0.14306703397612489,0.09880624426078971,0.12011019283746556,0.11386593204775022,0.0310376492194674,0.03691460055096419,0.0028852155,0.0034021172,0.13953586,0.16063155,0.19713576,0.09588571,0.21239032,0.024985218,0.0029795375,0.004482853,1809.1646562120782,495.86666859696317,888.1400953086485,3436.7028245550564,0.33196385715709115,-0.41562088980892176,2116.859422399672,426.8581797866738,1206.6635516150543,3334.720588703907,-0.23059450623411673,-0.7295818365448477,3633.275226343458,1013.3552652020586,0.004757033,0.006852724,-322.9372,176.7614,-569.1532,-69.51644,84.36584,24.591,29.791695,155.67978,-9.385567,64.35395,-155.37195,67.6379,19.708395,20.780895,-31.192295,59.172882,-1.0492312,25.719904,-55.026215,38.757362,2.444951,20.1281,-49.899265,32.471752,-0.014428156,14.384451,-35.877174,25.533842,-5.1264505,17.562077,-49.74652,33.066864,-7.45628,14.333201,-44.211903,24.648096,4.400433,10.233407,-14.794844,27.603935,-1.5176895,7.7139144,-31.511246,14.434254,-6.3107786,6.4654093,-21.754948,11.320368,-8.225821,9.668944,-37.886818,7.7691307,ANG
1003_IEO_ANG_MD.mp3,0.06471306471306472,0.03593232164660736,0.09436595150880865,0.10954125239839525,0.14076399790685504,0.14390371533228677,0.10622710622710622,0.11023896738182452,0.03523460666317809,0.04500261643118786,0.0022848386,0.0020155394,0.01791419,0.06738179,0.066863924,0.033908896,0.08421486,0.0047965217,0.0023197017,0.0023531944,1809.8009403028566,720.2916899512113,1065.9500410314852,5319.106817426287,1.961427196030446,4.847879421237027,2169.9390803439833,456.5765816550962,1271.779201392107,3891.3389559993916,0.9530260790890251,2.3551916545900333,3555.0933837890625,1640.6700292010676,0.0056158677,0.010461017,-403.27094,131.70883,-615.30237,-189.5442,100.03724,22.507473,23.413568,153.66898,-0.88238937,49.621475,-120.3035,50.37731,6.4350977,28.2777,-48.998077,79.86418,9.35489,21.967604,-55.579063,37.007896,-0.79170847,20.9739,-50.065174,29.885323,3.0067017,13.212345,-26.692959,43.483837,-4.821603,13.4724865,-40.19703,20.781616,-6.9163404,13.319446,-50.97612,14.416928,0.7002681,14.2037525,-29.546738,47.423843,-16.363981,15.85919,-63.804,3.8045912,9.263478,16.35384,-11.041868,51.435646,-15.269989,13.567228,-58.425545,4.919957,ANG
1016_IEO_ANG_MD.mp3,0.08330027766759222,0.029155097183657278,0.03094010313367711,0.13863546211820707,0.05593018643395478,0.05513685045616819,0.07378024593415311,0.08746529155097184,0.03272510908369695,0.03232844109480365,0.0031840692,0.0034218421,0.0033390415,0.029065533,0.05541647,0.028027894,0.038693767,0.034017,0.003024674,0.0029853862,1378.4982497849767,680.9534852974448,771.4939404621852,5594.4611697161845,4.436889934776955,21.707402213279188,1982.3076306165733,640.409179397813,889.1945168909765,3653.434961105133,-0.18447885214704576,-1.0371015034551578,2771.6930042613635,1544.1884518713782,0.0038543837,0.010377289,-434.6858,116.21573,-677.87744,-245.26315,135.83179,42.834972,-0.82084656,205.40314,20.163792,42.998806,-82.241516,84.12456,19.63569,29.324915,-45.342064,71.88071,7.341147,25.535492,-50.63867,46.435135,2.8547914,16.243069,-36.517845,22.943893,0.9677689,9.711053,-21.993914,16.313816,1.9222692,8.882577,-23.80676,16.860962,-5.190074,12.1037245,-40.381638,10.612621,-4.176813,10.624901,-33.975906,12.040049,-0.4645969,9.481046,-21.485846,25.974136,-3.391525,6.6370773,-20.596775,12.571811,1.9789797,10.607317,-20.737257,33.874584,ANG
1057_IWL_ANG_XX.mp3,0.07217343578485182,0.04761251372118551,0.05584522502744237,0.08273874862788144,0.049259055982436885,0.043907793633369926,0.04665203073545554,0.07327113062568606,0.06613611416026345,0.046514818880351264,0.00226695,0.026053745,0.06492453,0.02272352,0.04557143,0.06931347,0.06521214,0.027840732,0.0039545367,0.0022908342,1386.8944042827243,480.43318340218735,608.6799285072702,3693.8274764017824,1.6900376023718304,5.636211403081825,1916.2186348501102,521.7471657063718,1089.9851752112706,2882.9209593101905,0.13250389552627045,-1.4710083004175951,2785.764040646853,1374.6240624280777,0.0050542364,0.011502248,-388.79376,101.39673,-617.0489,-183.61005,132.6799,30.370884,29.832222,196.85687,16.318705,33.361282,-71.64774,68.61689,25.683819,20.468252,-30.98543,68.62375,-10.219588,32.600647,-90.13307,43.082466,-11.498453,20.807741,-62.75506,33.00122,-2.356677,13.265987,-33.304096,25.751966,-2.4365754,11.6048565,-35.75622,22.186277,-9.90203,9.444195,-34.724693,7.8130136,-4.7021747,9.750629,-26.91389,13.449015,0.60929,10.243324,-24.81086,32.520485,-4.551567,9.651672,-28.172604,13.996777,5.853493,10.776406,-18.117935,37.137505,ANG
1042_IWL_ANG_XX.mp3,0.06506192220477935,0.03785103785103785,0.06384092098377812,0.05825920111634397,0.06192220477934764,0.0383743240886098,0.06767835339263911,0.05511948369091226,0.0716902145473574,0.06244549101691959,0.002538132,0.0026517399,0.040427964,0.05427379,0.032194655,0.05151409,0.032728847,0.011216327,0.007261711,0.0023884769,1376.8485908799994,238.96761369536625,949.4921561481847,1988.6324691268733,0.4300117109436785,-0.19256026807467252,1974.4751936851317,436.71014355531355,1084.585780177654,2647.2387504276926,-0.07106903250267993,-1.1834482794153562,2745.6756591796875,947.8049585692552,0.0032017077,0.003593453,-397.179,102.9317,-634.5993,-204.74358,139.08818,25.714174,76.13875,195.40773,8.543351,36.213333,-84.5695,58.160934,16.544691,21.828794,-28.670315,60.515053,6.125384,21.175888,-39.342636,63.544636,-11.077411,24.24928,-64.73053,30.588402,1.2057421,12.559211,-40.97085,21.686226,1.3277261,11.873851,-26.624483,33.28636,-17.961853,17.466047,-64.7737,7.0759115,0.7921155,9.626607,-22.610556,26.342329,1.5499163,11.314404,-23.981853,31.635765,-7.959293,9.644199,-31.931263,16.861366,4.443084,8.247963,-9.223368,28.280256,ANG
1061_DFA_ANG_XX.mp3,0.08548195160650536,0.056525188417294724,0.045616818722729074,0.059301864339547795,0.0910353034510115,0.21301071003570013,0.12157873859579532,0.12990876636255455,0.16660055533518445,0.04918683062276874,0.0023490181,0.0044292547,0.05175435,0.025667323,0.07237331,0.0151207205,0.09609261,0.019858912,0.0033554384,0.002543001,2012.9432650688414,988.901716307998,736.0481342114183,5342.853233355217,1.6941426913857602,2.6470823701455917,2227.8756231268612,486.2831910046165,1204.6814216700536,3667.991349361765,0.0830607201860816,0.28253997725827906,3965.371981534091,1727.086647288111,0.0155281825,0.031149356,-366.28003,125.78395,-601.2875,-131.86179,98.1082,41.072006,-30.173546,174.85117,7.5838966,38.723755,-104.658516,59.60533,29.503181,22.40112,-20.234776,77.86183,-1.1267221,18.412834,-42.91897,22.350628,-6.861576,21.010078,-48.747276,21.465778,-3.6393993,15.3474655,-36.02488,28.988403,-1.62861,13.377205,-52.02269,19.67476,-0.032070305,11.116721,-22.727226,30.029408,-2.5336068,9.0091715,-25.383362,16.03017,-5.256095,10.436466,-38.63238,12.543372,2.9918063,8.141543,-16.964985,23.57769,-0.66654104,6.4104934,-14.992842,14.636488,ANG
1074_DFA_ANG_XX.mp3,0.07340973260255772,0.041355256601893375,0.037701378508553395,0.08719481813652218,0.06427503736920777,0.1111111111111111,0.15296462381664175,0.12406576980568013,0.061285500747384154,0.048164756684936055,0.0024429664,0.0021807598,0.003010078,0.0998944,0.074275725,0.08361834,0.075691186,0.07790583,0.009207896,0.002518785,1799.4605277882783,664.5263519609243,836.3645865181883,5022.232191758125,2.716161501877692,9.176878400496689,2147.786296921736,529.5172565540274,1238.342810853881,3084.5402566674884,-0.2574161410522244,-1.4251009972468942,3801.0665634931142,1149.637427775371,0.005945842,0.010037223,-379.22556,149.49014,-588.88586,-103.20025,106.108864,28.414265,-4.374956,166.67868,6.1654344,62.57501,-142.71884,80.65813,39.225105,20.0247,-3.0054393,101.384796,-4.1919966,24.44634,-79.987595,21.896904,-7.8576097,21.372822,-55.02902,30.333876,0.09221033,16.200956,-41.702778,44.882065,-6.2214427,14.952687,-57.451912,17.604519,-1.8563801,12.281762,-27.049805,27.58273,-7.798311,9.638672,-36.216877,12.14094,-1.0056584,7.268457,-16.73191,17.009249,0.3004203,8.306806,-20.201387,23.849243,-0.45382762,5.2876,-17.426428,12.18791,ANG
